2017/02/15 11:51:27.529;;testMaske1;testMaske2;0
2017/02/15 11:51:57.324;;testMaske1;testMaske2;0
2017/02/15 11:52:50.489;;testMaske1;testMaske2;1000
2017/02/16 12:13:59.840;;testMaske1;testMaske2;1001
2017/02/16 12:14:11.584;;testMaske1;testMaske2;1000
2017/02/16 12:15:34.554;;testMaske1;testMaske2;1000
2017/02/16 12:16:24.246;;testMaske1;testMaske2;4356
